Fp1,Fp2,F7,F3,Fz,F4,F8,T7,C3,Cz,C4,T8,P7,P3,Pz,P4,P8,O1,Oz,O2,time
0.7501135809396081,0.7977366381727318,1.3360785511785853,-1.3796133369461556,0.7915366404108308,-0.6753115482328745,1.5882285842179802,-0.6647367481659574,0.5173870799460472,-0.06291394424343391,0.38763771513977313,-0.21771989799924657,-1.6956030378981373,0.6341334562134376,-1.6959085210984217,-1.0413598956093597,1.8418864653376399,0.9163720859497011,-0.6323015894187247,0.08079503364929913,0.0
0.7504674828483411,0.10282755871734911,0.35862725620408975,0.06895419421882218,1.519049672551992,0.7318067843952586,0.7030892949493017,0.5459812134923987,-2.433830972827617,1.9603349854996739,0.17365064674956573,-0.8768499236560071,-0.7798988580796743,0.9771128583438616,0.29154813587404527,-0.42809441615781185,-0.8591058441895597,2.199378363876601,1.7125948034828027,-0.23848210242968684,0.0039101601601601605
-1.2764323625112628,0.4591117026810485,0.4973050701757613,-1.137724874775794,-0.4117661439306508,-0.5147905746740995,0.45398522700730704,1.4413806552647916,2.109219302079255,0.10487580441441155,-2.074004174007404,-0.24599729652107336,1.57807155896454,0.9399385299945808,-1.7540185706162514,0.6133152982082088,-1.827992472768448,0.6643667862358372,1.3375457756066593,1.852948451182282,0.007820320320320321
0.5340858174166898,1.9143855687157687,-0.6787930503586987,1.4861050147000279,0.24047432389641218,0.6420900356002648,1.5636274138092716,0.841402525125094,0.10336729746828191,0.5983861330407572,0.49663169197905344,1.9436407196087606,0.1806316626633472,1.3396983071600692,-0.296945286263381,0.42566594839214933,1.3240124806161744,1.1127304205106971,2.475128375806072,0.6492959925895709,0.011730480480480482
0.013785996533407896,0.3958010820479364,0.2523971384661675,1.7299016343351548,-0.39697022585443303,1.2565639975160787,-0.439955793000908,-0.5162297815613968,1.7046498215853665,0.7088658624138605,2.9214676470666996,0.10198417907421703,0.1017253984998831,2.181900989089612,-1.7632329489139218,0.6361344479086379,-0.34275465604148675,0.15380667679467092,1.647000883160891,1.809385440935553,0.015640640640640642
0.8566484046150393,-0.6804005676112989,0.6961012289129657,1.1769077422191265,2.5233702943337075,0.6407630721742009,1.362656209435821,-1.0740216786475556,0.8694227600438932,-0.12929980093249138,0.838755274197835,2.8238487395122176,0.6201050876777263,1.0039935844001309,0.2770828276346109,0.3657174065708022,0.9655541346469267,0.9402513321621546,0.6739051755144246,0.701494511497918,0.0195508008008008
-0.12171539139417714,-0.01951923115092785,-0.6856059978814981,-3.2628228862239497,0.548182895186646,1.8343945744493237,0.2423991878354907,0.5396959172528493,1.658622417390481,1.0688170992739001,0.6495744756509263,0.9441698581852074,1.6473870007128788,0.4536482892969606,-0.13648023172841078,-0.046676243924158534,0.5618191536433291,-0.6195609054442499,-0.7929018445390443,-1.2303028258575992,0.023460960960960963
0.48469852081572073,1.14818206731142,0.10888035067538696,1.7255310366936865,-0.4811192049958058,-0.923304013269161,0.03952162617049099,-0.8207719320542157,2.4633662200495987,-0.9904997194048326,1.756953905087091,-0.25480872385494197,-0.3341971321415726,0.2912762915799596,-0.22751264028217882,0.22727038171808256,1.44416923493363,-0.13283036660383646,-1.3150455804030114,-1.234234569160832,0.027371121121121125
1.7357610911463655,-0.9649625616777466,-0.3662781385705483,-1.6607347247883364,1.3739663521025993,-1.0725593557473598,-1.0151663117172187,-1.080094314872854,0.12997143495725783,0.3069907951682811,-0.4687160137944761,0.28230872551526753,-0.2587927294194981,0.44558724344017137,-2.24342869825558,-2.1857971799320666,1.6906560926212137,1.4872852305279531,0.3274003291708476,-0.5405177799002092,0.031281281281281284
2.3381117188467284,0.05209781412649428,0.24566699332062408,0.2707747379842966,0.8606422864186309,-0.9288892746317867,-1.166278081059913,-0.5932484370209827,-1.6664863899856177,-0.808519477229745,-1.4336274746531108,0.29126239886459043,0.9006789101241384,0.6386936403463224,-1.4290917600322557,-0.23709203241959892,-0.5563442972850123,0.4543779209707866,0.07979582915502675,0.01016474621149191,0.03519144144144144
-0.20056816085953158,-0.2530141717874197,0.6840904919436231,-0.3800785461518651,-1.1747118743115945,0.5721567321307721,-0.11591253141249905,-1.4495674225789021,-0.37570691485975827,-1.7366657591627306,0.2668083930348336,0.4700943951420258,-1.0965380273364862,-0.1110822637640447,0.513560088468891,-0.7754915273236694,-0.04153735941560957,-0.48148245045812677,-0.9809543785478619,-1.8571197717688606,0.0391016016016016
1.4962406421860126,-0.6660032385576227,0.10804218775260832,-1.2462426867401666,-0.45869125841443603,-0.6251900945928334,-0.04473653899202834,0.4833317721368731,-1.1972522163861434,-0.659823483406342,-0.7244386302745677,0.22772606558059127,1.6641118941653263,-0.012093414010828363,-0.5461236059223067,-0.8973123908513395,0.19932737787434773,-0.6393584090028586,0.5099742655243866,-0.30894474676794387,0.04301176176176177
-1.3091678134778082,-0.3960333549690734,-1.2691514041527283,-0.3414804289234286,0.6865760391231764,0.6829125620472241,-0.6179518084860194,0.4479147077400109,0.4474368485574623,-0.7623283771037975,0.11741096161364878,-0.4531084417053975,-2.9922521005973723,1.1222805188332927,0.9207829377414699,-0.8235241637338788,-0.954264463796717,2.580225897907273,1.8979338081099957,1.5924329304340712,0.046921921921921926
0.9150590246368311,-0.05381167555968373,0.11053138473680825,0.5623846921825897,-0.19584710838868183,-0.46995506201838616,-0.4679939570129296,0.09805575693780758,0.9638048564173479,-1.2504025661422946,0.87689824305141,0.08764254820424743,-0.4073519581265873,1.4474440767192172,-0.2901513576826636,-0.28644328040105566,0.5840428539894096,-0.14865032777998796,-0.8581370813573207,1.021015882670487,0.050832082082082085
-0.6526959724660951,0.4079368683452339,1.9346097541501495,0.5197469814146148,0.7024091896574306,1.1872652871291485,-0.31852922706196213,-1.766719709731277,0.4243124048509067,0.43416890246895157,0.3909147384989588,-0.3135437888166362,-0.3609518924264801,-0.5808978832372238,0.013950527928460521,0.022867305246281916,2.106873013416194,0.25010738086832673,-0.8748447320387976,0.25699235421368855,0.05474224224224225
-0.5229616334611692,0.17652142291456727,-0.716290409605416,-0.003096962710481904,1.0111605798518994,0.583413332851337,1.0038484584665823,2.0061160611833695,0.8697221625931478,0.17926441393194334,-1.1329037846704892,-1.7475235915165914,1.433067973001243,0.024481041960515454,0.6924492579122646,0.09819244270736385,0.2736407127185013,-1.020811255087931,0.3721836265055577,-1.1566755799015955,0.05865240240240241
-0.970317833601505,2.032483024931592,1.082965395345098,0.9971542704253564,0.16828922096484736,-0.9286080088852353,1.7733949490050072,0.4333456184201623,-0.769189688360747,-0.5984654891160205,0.04481756833138292,-2.127654284995878,1.163884032337868,1.1552688874763828,-0.17153778919740217,1.4484623546266613,0.7150915048261751,-0.1985191233607929,1.8848016304304995,1.774335967058991,0.06256256256256257
-0.7202228058267407,0.7634272585860706,1.23777756480882,0.5976385189245358,1.0945901187590719,-0.004682993226320431,0.06759825408142306,-1.2222714599342028,1.0293085495239185,0.08530054673713361,0.855710249880762,-0.46342034685801203,-0.03488887771164492,-0.7885756825356462,-1.0292062166937466,0.49083425764728106,1.1055093373371057,1.409111850599042,1.8490691002724307,-0.9115372521060408,0.06647272272272273
-1.2000836975425528,-1.9404096863376408,0.1994829092850801,-2.9437558937989543,1.162467066727495,-0.16556585539563082,1.554946944042229,0.5948810357854444,0.3316919156004005,1.4174389017697662,0.15355908721253175,-1.296341300194321,-0.8676797978698447,1.7407827577690216,1.2456864969038821,-0.012529405758211487,1.0303509125547499,-0.7165320486432818,-1.0512065496196117,1.0889258404257358,0.07038288288288289
0.3354988474769793,-0.04509461697785694,-0.9716850740165226,0.34220529761425383,-0.8486399658286718,-0.9332066983859364,-0.6103194191553929,-0.22760778159801312,-0.8285930307509863,-0.11377777590172455,0.2175297745037849,-0.02640530885029263,-0.16539254399430825,-0.6615341096276464,0.479426093234612,-1.929434580063481,-0.6611993504861978,0.3731503466256327,-1.0709698857568246,-0.001608181178756607,0.07429304304304304
-0.6478372998960542,2.3436275857470674,1.046743082652437,-1.0468369557730957,0.4444559376891093,0.4774173201634494,-1.9375000338762702,1.0485424910412986,-0.6735090918590758,0.03255135584977342,-0.916540406608562,0.8046713405619514,-0.15339789198797268,-0.30368409120143247,-0.44617274517198474,2.2625978366324744,-0.8475282891924228,0.8337990853463431,1.746114178826772,2.2837809946452707,0.0782032032032032
-0.3468259544911742,-1.3820888793976964,-0.9770722452879741,-0.30612189728204725,-0.13144164703573946,-1.3740749037543927,-0.45054659869568625,-0.4140928589576187,-1.2654100443268463,0.08440882934737126,-0.1371510561564394,-1.0285782188574142,-1.0023038277851053,-1.2203407120333742,-1.0215032554760564,-1.0698138539368405,-1.6898735505158418,-1.9240335896646727,-0.8200826619838731,-1.8562604034539496,0.08211336336336338
0.3293710723101288,-1.0136547125143358,0.8214606465340677,-0.31308142202196537,-1.8465801673895694,1.3818500852246092,-3.4083610340536117,0.3747887216823477,-1.2952696347836106,-0.8719288526967792,0.781661486827699,1.424007339785955,-3.0705979867571296,-2.0894434623996827,-0.5141178056378097,-1.8457485674652998,-1.277468280682674,-0.9933576388845884,-1.8442752691960662,-3.1308270630569597,0.08602352352352353
-1.016322239432698,0.3752411333780515,-3.1416555599358613,0.43740590458078726,0.486869533024398,-1.124970860634504,-1.32018410398249,-1.4383698621760517,-0.46622226424106483,-2.3882668059696814,-0.5887901735367251,1.12757901780417,-1.878166680950418,-1.508744883796255,-1.9520082196231585,-0.7717116716632861,-2.162425292525278,-1.45276317113466,-1.1542476289337282,0.48871760842616224,0.0899336836836837
0.509337641364427,-0.8059297624053425,-0.7444940751940989,1.4404766628877883,-0.3359134309403233,-1.922565874257776,-0.5684271504636833,-0.3341650817239612,0.564125881497749,-0.07908946370879555,-0.7619307258247561,0.964578662511921,0.32305862977653504,-0.9413166628293164,-0.9049011707008776,0.8713326043184524,-0.4633985906482562,-1.0011609019012209,-0.20561626423382973,-1.9597109890703581,0.09384384384384385
-0.4189964931001198,-0.6557100037066677,-0.23000960525142594,0.14031869534220356,-0.6394641575361193,-0.36922854393040855,-0.14795582831798337,0.6060843777423872,1.7993542121302026,0.7570661009557218,-0.8786375285320891,-0.5416863826386156,1.0412891405953626,-0.10439112093857343,1.1182359355424292,-0.2702236069356758,0.6340064741912117,-1.628819987450727,-0.6672776982261248,-0.4199449013360261,0.09775400400400401
-0.30581329765582044,0.8789653589859725,3.0012788068348484,-0.39823801881622267,-0.6166048115374845,-1.693177728999692,0.41465572498176506,-0.20667285169823382,-0.23357613614355813,-0.21927583932459813,-0.08120387366273384,1.20190497661887,0.4328508860016407,1.2190641687304202,0.18915804584944262,-1.845383401648641,0.8029719102291332,0.5594200817265396,-0.0372669738136988,-0.4849430212335939,0.10166416416416417
0.015326178251333492,-0.10882050919202273,0.0667492412573293,0.12167211941876872,-0.7245849408114305,0.7077951546290874,-1.1529100418065654,-0.7833823028782053,2.6240232209217416,-0.05277258290854801,0.39347036482725173,0.2220640176727825,1.0163617620319945,1.1953624028449013,0.4450707622271984,-0.02805158785331273,-0.14702436280114412,1.4492128538244324,1.6241248574131235,1.084835596352165,0.10557432432432433
0.1923281548703166,-0.14182232713326912,-0.9709755975269971,1.353208490655749,0.028388242525493018,0.4802730404488318,1.0453532206299865,0.7462004878330014,1.4065198950840214,1.6706845061476778,1.1153283532469975,0.8700955714315727,-1.3779846865061274,0.6866235621037031,0.5347744299991086,-1.378253684820691,2.517211468314159,0.44813188721959907,-1.5063758191364796,0.8906276820860759,0.1094844844844845
1.0201424871422915,-1.2395010394494754,-0.24529702904281325,1.147943691402212,-0.9596714089758098,0.6653032464035865,0.17253951591377703,1.6978849401240539,-1.12602829854431,-0.541824707681896,1.8474727541776406,0.9137527137439304,0.8207943060850273,-1.5182074275675808,0.4253993010360962,1.580644926974134,0.18366492540278678,0.37253769266159953,-0.5251422756145884,1.2940942366297765,0.11339464464464466
0.8988430089091435,2.3762651385810853,1.2143543547762532,1.3403021883383273,1.4432003898832135,1.9577587615493364,2.6518914157754976,0.38133219300294313,1.8086128721024386,0.43308831583488394,1.0627097255951274,1.1577972445759812,1.037075547938078,1.2631810483053965,1.2070914486690798,1.8113368601374882,1.1598092207780133,-0.17647792278997942,2.022051095479261,2.0631699859692665,0.11730480480480482
0.8943785577803927,-0.9595082508941479,0.5934536875829877,-0.33624288749863934,0.8429318108917692,2.033164548082465,-1.1107736387328635,-1.2022335207380075,1.376145155835688,1.1086576790925322,0.15238378826901303,0.4891590898060356,1.3861945219069272,0.8870825034585725,0.733390916638484,0.8227976794951888,1.8085276430700572,1.1579881683604738,-0.20277761549273804,0.058796160025824024,0.12121496496496498
0.18158899278599483,-1.5466837794390218,0.8316979481773883,0.4234870255393163,-0.04399891731426886,0.3341755029894472,-0.028325085915212378,0.4161675598894333,0.8766868171293248,-0.051617050440687595,1.4651884370607662,0.49817098571890117,-1.969076702814568,0.9354272343210649,0.6167171599476052,1.7214997909199512,0.7357785038740587,0.30294942142062775,0.15321772922852162,0.9501580664048369,0.12512512512512514
0.20196800206586232,0.10747207172133769,0.2945870746758282,1.9788770372173796,0.8280821468812292,1.0214713180321224,1.5032646134177114,0.4901888906059855,-1.8835348655071713,0.01952706348930139,0.2590965818059757,0.7757977570610476,-0.5070352006582332,-0.7566661178511419,-1.459735208032515,0.681977536667449,1.3723522933793952,0.06840461302232614,1.01168637274243,-1.2808925878130921,0.1290352852852853
-0.033730424652335056,1.2034173485755368,-0.013585283851886676,-0.32143700169111417,1.4158919751681691,-0.20088464409281265,2.483638749890639,-1.559121168390388,0.8059411565058561,0.5830018607486921,1.2302658008811664,-1.6607240287664709,0.5266097005802018,-1.6862513167596613,-0.69058175388823,-1.8569232715919992,0.21762855301569684,-0.8276360452309106,-0.333347348499825,-1.2866653387463178,0.13294544544544545
-1.4500772688165686,-0.9658382625523869,-0.3771257001856112,0.7206251442175322,0.13149107323349266,0.9660952507877205,-0.3376449420041352,-1.0403571321987992,-1.2380786782849322,-2.003265162952736,-2.3808973035699106,0.683674201551667,0.5719542023836632,0.022684426136469565,-1.2612606210954842,-1.4557907344937548,-1.5735340010659176,0.11298409199138573,0.9998423961435041,-1.4171028359441578,0.1368556056056056
1.2182617021028814,-1.2796882082241663,-0.007859317607259775,0.8577210907071091,-0.9616015554047468,-0.20266922332226994,-0.12246114277803283,0.48620441737096937,-0.8653573683681703,-0.9882935409262614,-1.3947179687327822,-0.5126443637530309,-0.12132932594162071,-0.49053768905262046,0.7590573986653752,0.14415196335045205,0.5531090754605468,0.11202616870650833,1.3111651441189902,-0.8820338989467686,0.14076576576576577
-1.2015320466760466,-0.7357944266831893,-2.3607887494687625,-0.5870881329584319,0.18972747779803817,-1.3587367966391195,0.022131997355625696,0.31517886171665843,-0.880795807846015,0.47632920870561013,1.0210283468117023,0.42331464847515365,1.1080419773138408,-0.6908590094674121,1.0480671245474547,1.155321950350078,-0.3417979830830165,1.2906195945366457,-1.1589101128432404,1.493280624589218,0.14467592592592593
-1.1072888050964835,-0.43897918721876894,1.9405456049278986,-0.5086449883968815,0.6833043410738459,-1.2897687746638462,1.043372932269779,-0.18248016991986837,1.008491136408551,1.5791033534422867,1.5920301697305372,0.661722107271091,1.1197849650362313,0.38355747798081574,-0.07330244302819029,-0.48324748885549507,0.02895988105932007,-1.3102955213059682,0.8055486135011793,-0.6696668514606894,0.1485860860860861
-0.1311254858414439,-1.2989655907804265,0.17489192802978787,1.0044836522747973,0.42011656334050046,0.5801160367139119,0.19490072493591404,1.7795172944658721,-0.25441007698062773,1.4722655918187626,-0.5474447456856768,0.15380701078748915,0.20440477525384598,1.0342705217194716,-0.14068878269523283,0.8557721536351239,0.4048550173667855,-0.23746507214808243,0.9939631383079617,-1.4610281984258247,0.15249624624624625
